image_path,case_id,label,split
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010528.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010529.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010530.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010531.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010532.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010533.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010535.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010536.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010540.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010541.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010542.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010543.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010544.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010545.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010547.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010548.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010549.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010550.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010551.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010552.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010553.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010554.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010555.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010557.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010558.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010559.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010560.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010563.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010564.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010565.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010566.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010567.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010568.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010569.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010570.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010572.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010573.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010574.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010575.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010576.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010577.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010578.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010579.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010580.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010581.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010582.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010584.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010585.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010586.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010587.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010588.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010589.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010590.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010592.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010593.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010594.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010595.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010596.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010598.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010599.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010600.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010601.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010602.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010603.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010604.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010605.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010606.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010607.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010608.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010609.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010610.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010612.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010613.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010615.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010616.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010617.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010618.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010619.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010620.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010621.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010622.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010623.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010624.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010625.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010626.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010627.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010628.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010630.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010631.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010632.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010633.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010634.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010635.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010636.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010637.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010638.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010640.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010641.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010643.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010644.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010645.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010646.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010647.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010648.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010649.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010650.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010651.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010652.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010653.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010654.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010655.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010656.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010657.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010658.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010660.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010661.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010662.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010663.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010666.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010667.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010668.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010670.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010671.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010673.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010674.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010675.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010676.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010677.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010678.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010679.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010680.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010681.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010682.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010683.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010684.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010685.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010686.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010687.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010688.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010689.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010690.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010691.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010692.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010693.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010694.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010696.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010697.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010698.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010699.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010701.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010702.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010703.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010704.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010705.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010706.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010707.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010709.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010710.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010712.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010713.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010714.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010715.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010716.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010717.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010718.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010719.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010720.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010721.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010722.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010723.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010724.jpg,negative/case1,0,train
C:\Coding Notes\Final-Dissertation\datasets\negative\case1\case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image010725.jpg,negative/case1,0,train
